Transcriber,Report_no,Report_date,Date,Province,District,Cases,Total_Deaths,Facility_Deaths,Community_Deaths,Notes,Cumulative Cases,Cumulative Deaths
RS,139,2021-02-12,2021-02-12,Western,Mwandi,1,,,,,61393,839
RS,139,2021-02-12,2021-02-12,North-Western,Mwinilunga,1,,,,,61394,839
RS,139,2021-02-12,2021-02-12,Copperbelt,Ndola,53,,,,,61447,839
RS,139,2021-02-12,2021-02-12,Northern,Nsama,1,,,,,61448,839
RS,139,2021-02-12,2021-02-12,Southern,Pemba,1,,,,,61449,839
RS,139,2021-02-12,2021-02-12,Eastern,Petauke,3,,,,,61452,839
RS,139,2021-02-12,2021-02-12,Luapula,Samfya,3,,,,,61455,839
RS,139,2021-02-12,2021-02-12,Western,Senanga,5,,,,,61460,839
RS,139,2021-02-12,2021-02-12,Northern,Senga Hill,10,,,,,61470,839
RS,139,2021-02-12,2021-02-12,Central,Serenje,1,,,,,61471,839
RS,139,2021-02-12,2021-02-12,Western,Sesheke,1,,,,,61472,839
RS,139,2021-02-12,2021-02-12,Western,Shang’ombo,1,,,,,61473,839
RS,139,2021-02-12,2021-02-12,Muchinga,Shiwamg'andu,4,,,,,61477,839
RS,139,2021-02-12,2021-02-12,Eastern,Sinda,2,,,,,61479,839
RS,139,2021-02-12,2021-02-12,North-Western,Solwezi,84,,,,,61563,839
RS,139,2021-02-12,2021-02-12,Eastern,Vubwi,2,,,,,61565,839
RS,140,2021-02-13,2021-02-13,Copperbelt,-,,2,,,,61565,841
RS,140,2021-02-13,2021-02-13,Luapula,-,,1,,,,61565,842
RS,140,2021-02-13,2021-02-13,Lusaka,-,,3,,,,61565,845
RS,140,2021-02-13,2021-02-13,Northern,-,,1,,,,61565,846
RS,140,2021-02-13,2021-02-13,North-Western,-,,2,,,,61565,848
RS,140,2021-02-13,2021-02-13,Luapula,Chembe,6,,,,,61571,848
RS,140,2021-02-13,2021-02-13,Central,Chibombo,6,,,,,61577,848
RS,140,2021-02-13,2021-02-13,Luapula,Chiengi,5,,,,,61582,848
RS,140,2021-02-13,2021-02-13,Southern,Chikankata,33,,,,,61615,848
RS,140,2021-02-13,2021-02-13,Copperbelt,Chililabombwe,8,,,,,61623,848
RS,140,2021-02-13,2021-02-13,Northern,Chilubi,8,,,,,61631,848
RS,140,2021-02-13,2021-02-13,Copperbelt,Chingola,5,,,,,61636,848
RS,140,2021-02-13,2021-02-13,Muchinga,Chinsali,1,,,,,61637,848
RS,140,2021-02-13,2021-02-13,Eastern,Chipata,7,,,,,61644,848
RS,140,2021-02-13,2021-02-13,Southern,Choma,22,,,,,61666,848
RS,140,2021-02-13,2021-02-13,Lusaka,Chongwe,2,,,,,61668,848
RS,140,2021-02-13,2021-02-13,North-Western,Ikelenge,1,,,,,61669,848
RS,140,2021-02-13,2021-02-13,Central,Kabwe,78,,,,,61747,848
RS,140,2021-02-13,2021-02-13,Southern,Kalomo,3,,,,,61750,848
RS,140,2021-02-13,2021-02-13,North-Western,Kalumbila,10,,,,,61760,848
RS,140,2021-02-13,2021-02-13,Western,Kaoma,2,,,,,61762,848
RS,140,2021-02-13,2021-02-13,Central,Kapiri Mposhi,2,,,,,61764,848
RS,140,2021-02-13,2021-02-13,Northern,Kaputa,5,,,,,61769,848
RS,140,2021-02-13,2021-02-13,Northern,Kasama,22,,,,,61791,848
RS,140,2021-02-13,2021-02-13,North-Western,Kasempa,5,,,,,61796,848
RS,140,2021-02-13,2021-02-13,Eastern,Kasenengwa,6,,,,,61802,848
RS,140,2021-02-13,2021-02-13,Eastern,Katete,5,,,,,61807,848
RS,140,2021-02-13,2021-02-13,Luapula,Kawambwa,8,,,,,61815,848
RS,140,2021-02-13,2021-02-13,Copperbelt,Kitwe,8,,,,,61823,848
RS,140,2021-02-13,2021-02-13,Western,Limulunga,2,,,,,61825,848
RS,140,2021-02-13,2021-02-13,Copperbelt,Luanshya,15,,,,,61840,848
RS,140,2021-02-13,2021-02-13,Eastern,Lumezi,15,,,,,61855,848
RS,140,2021-02-13,2021-02-13,Eastern,Lundazi,3,,,,,61858,848
RS,140,2021-02-13,2021-02-13,Northern,Lupososhi,1,,,,,61859,848
RS,140,2021-02-13,2021-02-13,Lusaka,Lusaka,183,,,,,62042,848
RS,140,2021-02-13,2021-02-13,Northern,Luwingu,16,,,,,62058,848
RS,140,2021-02-13,2021-02-13,Luapula,Mansa,6,,,,,62064,848
RS,140,2021-02-13,2021-02-13,Copperbelt,Masaiti,1,,,,,62065,848
RS,140,2021-02-13,2021-02-13,Southern,Mazabuka,22,,,,,62087,848
RS,140,2021-02-13,2021-02-13,Northern,Mbala,4,,,,,62091,848
RS,140,2021-02-13,2021-02-13,Western,Mongu,3,,,,,62094,848
RS,140,2021-02-13,2021-02-13,Southern,Monze,3,,,,,62097,848
RS,140,2021-02-13,2021-02-13,Muchinga,Mpika,22,,,,,62119,848
RS,140,2021-02-13,2021-02-13,Northern,Mporokoso,5,,,,,62124,848
RS,140,2021-02-13,2021-02-13,Northern,Mpulungu,3,,,,,62127,848
RS,140,2021-02-13,2021-02-13,Copperbelt,Mufulira,3,,,,,62130,848
RS,140,2021-02-13,2021-02-13,North-Western,Mufumbwe,1,,,,,62131,848
RS,140,2021-02-13,2021-02-13,Northern,Mungwi,11,,,,,62142,848
RS,140,2021-02-13,2021-02-13,Luapula,Mwansabombwe,17,,,,,62159,848
RS,140,2021-02-13,2021-02-13,North-Western,Mwinilunga,6,,,,,62165,848
RS,140,2021-02-13,2021-02-13,Muchinga,Nakonde,3,,,,,62168,848
RS,140,2021-02-13,2021-02-13,Luapula,Nchelenge,8,,,,,62176,848
RS,140,2021-02-13,2021-02-13,Copperbelt,Ndola,80,,,,,62256,848
RS,140,2021-02-13,2021-02-13,Northern,Nsama,1,,,,,62257,848
RS,140,2021-02-13,2021-02-13,Eastern,Petauke,7,,,,,62264,848
RS,140,2021-02-13,2021-02-13,Western,Senanga,5,,,,,62269,848
RS,140,2021-02-13,2021-02-13,Northern,Senga Hill,17,,,,,62286,848
RS,140,2021-02-13,2021-02-13,Muchinga,Shiwamg'andu,2,,,,,62288,848
RS,140,2021-02-13,2021-02-13,Eastern,Sinda,4,,,,,62292,848
RS,140,2021-02-13,2021-02-13,North-Western,Solwezi,43,,,,,62335,848
RS,140,2021-02-13,2021-02-13,North-Western,Zambezi,3,,,,,62338,848
RS,141,2021-02-14,2021-02-14,Copperbelt,-,,6,,,,62338,854
RS,141,2021-02-14,2021-02-14,Eastern,-,,2,,,,62338,856
RS,141,2021-02-14,2021-02-14,Muchinga,-,,1,,,,62338,857
RS,141,2021-02-14,2021-02-14,Northern,-,,1,,,,62338,858
RS,141,2021-02-14,2021-02-14,Southern,-,,1,,,,62338,859
RS,141,2021-02-14,2021-02-14,Luapula,Chembe,9,,,,,62347,859
RS,141,2021-02-14,2021-02-14,Luapula,Chifunabuli,30,,,,,62377,859
RS,141,2021-02-14,2021-02-14,Southern,Chikankata,10,,,,,62387,859
RS,141,2021-02-14,2021-02-14,Northern,Chilubi,7,,,,,62394,859
RS,141,2021-02-14,2021-02-14,Eastern,Chipata,2,,,,,62396,859
RS,141,2021-02-14,2021-02-14,Luapula,Chipili,8,,,,,62404,859
RS,141,2021-02-14,2021-02-14,Lusaka,Chirundu,2,,,,,62406,859
RS,141,2021-02-14,2021-02-14,Central,Chitambo,7,,,,,62413,859
RS,141,2021-02-14,2021-02-14,Southern,Choma,44,,,,,62457,859
RS,141,2021-02-14,2021-02-14,Muchinga,Isoka,6,,,,,62463,859
RS,141,2021-02-14,2021-02-14,Central,Kabwe,32,,,,,62495,859
RS,141,2021-02-14,2021-02-14,Lusaka,Kafue,32,,,,,62527,859
RS,141,2021-02-14,2021-02-14,Southern,Kalomo,27,,,,,62554,859
RS,141,2021-02-14,2021-02-14,North-Western,Kalumbila,5,,,,,62559,859
RS,141,2021-02-14,2021-02-14,Northern,Kaputa,3,,,,,62562,859
RS,141,2021-02-14,2021-02-14,Northern,Kasama,29,,,,,62591,859
RS,141,2021-02-14,2021-02-14,North-Western,Kasempa,5,,,,,62596,859
RS,141,2021-02-14,2021-02-14,Eastern,Katete,2,,,,,62598,859
RS,141,2021-02-14,2021-02-14,Luapula,Kawambwa,22,,,,,62620,859
RS,141,2021-02-14,2021-02-14,Southern,Kazungula,3,,,,,62623,859
RS,141,2021-02-14,2021-02-14,Copperbelt,Kitwe,18,,,,,62641,859
RS,141,2021-02-14,2021-02-14,Southern,Livingstone,19,,,,,62660,859
RS,141,2021-02-14,2021-02-14,Copperbelt,Luanshya,1,,,,,62661,859
RS,141,2021-02-14,2021-02-14,Eastern,Lumezi,4,,,,,62665,859
RS,141,2021-02-14,2021-02-14,Luapula,Lunga,11,,,,,62676,859
RS,141,2021-02-14,2021-02-14,Lusaka,Lusaka,337,,,,,63013,859
RS,141,2021-02-14,2021-02-14,Eastern,Lusangazi,20,,,,,63033,859
RS,141,2021-02-14,2021-02-14,Muchinga,Mafinga,2,,,,,63035,859
RS,141,2021-02-14,2021-02-14,Eastern,Mambwe,1,,,,,63036,859
RS,141,2021-02-14,2021-02-14,Southern,Mazabuka,3,,,,,63039,859
RS,141,2021-02-14,2021-02-14,Northern,Mbala,3,,,,,63042,859
RS,141,2021-02-14,2021-02-14,Western,Mongu,7,,,,,63049,859
RS,141,2021-02-14,2021-02-14,Southern,Monze,3,,,,,63052,859
RS,141,2021-02-14,2021-02-14,Muchinga,Mpika,6,,,,,63058,859
RS,141,2021-02-14,2021-02-14,Northern,Mpulungu,14,,,,,63072,859
RS,141,2021-02-14,2021-02-14,Copperbelt,Mufulira,3,,,,,63075,859
RS,141,2021-02-14,2021-02-14,North-Western,Mufumbwe,9,,,,,63084,859
RS,141,2021-02-14,2021-02-14,Central,Mumbwa,2,,,,,63086,859
RS,141,2021-02-14,2021-02-14,Northern,Mungwi,6,,,,,63092,859
RS,141,2021-02-14,2021-02-14,Luapula,Mwansabombwe,12,,,,,63104,859
RS,141,2021-02-14,2021-02-14,North-Western,Mwinilunga,20,,,,,63124,859
RS,141,2021-02-14,2021-02-14,Muchinga,Nakonde,6,,,,,63130,859
RS,141,2021-02-14,2021-02-14,Luapula,Nchelenge,14,,,,,63144,859
RS,141,2021-02-14,2021-02-14,Copperbelt,Ndola,80,,,,,63224,859
RS,141,2021-02-14,2021-02-14,Eastern,Nyimba,25,,,,,63249,859
RS,141,2021-02-14,2021-02-14,Eastern,Petauke,2,,,,,63251,859
RS,141,2021-02-14,2021-02-14,Lusaka,Rufunsa,27,,,,,63278,859
RS,141,2021-02-14,2021-02-14,Western,Senanga,1,,,,,63279,859
RS,141,2021-02-14,2021-02-14,Northern,Senga Hill,6,,,,,63285,859
RS,141,2021-02-14,2021-02-14,Southern,Sinazongwe,1,,,,,63286,859
RS,141,2021-02-14,2021-02-14,North-Western,Solwezi,6,,,,,63292,859
RS,141,2021-02-14,2021-02-14,Eastern,Vubwi,5,,,,,63297,859
RS,141,2021-02-14,2021-02-14,North-Western,Zambezi,21,,,,,63318,859
RS,141,2021-02-14,2021-02-14,Southern,Zimba,3,,,,,63321,859
RS,142,2021-02-15,2021-02-15,Copperbelt,-,,3,,,,63321,862
RS,142,2021-02-15,2021-02-15,Lusaka,-,,5,,,,63321,867
RS,142,2021-02-15,2021-02-15,Lusaka,Chilanga,6,,,,,63327,867
RS,142,2021-02-15,2021-02-15,Copperbelt,Chililabombwe,6,,,,,63333,867
RS,142,2021-02-15,2021-02-15,Copperbelt,Chingola,5,,,,,63338,867
RS,142,2021-02-15,2021-02-15,Muchinga,Chinsali,7,,,,,63345,867
RS,142,2021-02-15,2021-02-15,Eastern,Chipangali,3,,,,,63348,867
RS,142,2021-02-15,2021-02-15,Eastern,Chipata,23,,,,,63371,867
RS,142,2021-02-15,2021-02-15,Lusaka,Chirundu,16,,,,,63387,867
RS,142,2021-02-15,2021-02-15,Southern,Choma,36,,,,,63423,867
RS,142,2021-02-15,2021-02-15,North-Western,Kabompo,9,,,,,63432,867
RS,142,2021-02-15,2021-02-15,Central,Kabwe,58,,,,,63490,867
RS,142,2021-02-15,2021-02-15,Southern,Kalomo,32,,,,,63522,867
RS,142,2021-02-15,2021-02-15,North-Western,Kalumbila,6,,,,,63528,867
RS,142,2021-02-15,2021-02-15,Muchinga,Kanchibiya,6,,,,,63534,867
RS,142,2021-02-15,2021-02-15,North-Western,Kasempa,2,,,,,63536,867
RS,142,2021-02-15,2021-02-15,Luapula,Kawambwa,11,,,,,63547,867
RS,142,2021-02-15,2021-02-15,Southern,Kazungula,2,,,,,63549,867
RS,142,2021-02-15,2021-02-15,Copperbelt,Kitwe,23,,,,,63572,867
RS,142,2021-02-15,2021-02-15,Southern,Livingstone,1,,,,,63573,867
RS,142,2021-02-15,2021-02-15,Western,Lukulu,1,,,,,63574,867
RS,142,2021-02-15,2021-02-15,Lusaka,Lusaka,324,,,,,63898,867
RS,142,2021-02-15,2021-02-15,Northern,Luwingu,2,,,,,63900,867
RS,142,2021-02-15,2021-02-15,Eastern,Mambwe,3,,,,,63903,867
RS,142,2021-02-15,2021-02-15,Southern,Mazabuka,6,,,,,63909,867
RS,142,2021-02-15,2021-02-15,Northern,Mbala,6,,,,,63915,867
RS,142,2021-02-15,2021-02-15,Western,Mongu,1,,,,,63916,867
RS,142,2021-02-15,2021-02-15,Southern,Monze,2,,,,,63918,867
RS,142,2021-02-15,2021-02-15,Muchinga,Mpika,3,,,,,63921,867
RS,142,2021-02-15,2021-02-15,Northern,Mpulungu,3,,,,,63924,867
RS,142,2021-02-15,2021-02-15,Copperbelt,Mufulira,3,,,,,63927,867
RS,142,2021-02-15,2021-02-15,Central,Mumbwa,22,,,,,63949,867
RS,142,2021-02-15,2021-02-15,Muchinga,Nakonde,1,,,,,63950,867
RS,142,2021-02-15,2021-02-15,Luapula,Nchelenge,2,,,,,63952,867
RS,142,2021-02-15,2021-02-15,Copperbelt,Ndola,119,,,,,64071,867
RS,142,2021-02-15,2021-02-15,Western,Nkeyema,1,,,,,64072,867
RS,142,2021-02-15,2021-02-15,Eastern,Nyimba,13,,,,,64085,867
RS,142,2021-02-15,2021-02-15,Eastern,Petauke,1,,,,,64086,867
RS,142,2021-02-15,2021-02-15,Lusaka,Rufunsa,19,,,,,64105,867
RS,142,2021-02-15,2021-02-15,Western,Senanga,2,,,,,64107,867
RS,142,2021-02-15,2021-02-15,Northern,Senga Hill,1,,,,,64108,867
RS,142,2021-02-15,2021-02-15,Western,Sesheke,1,,,,,64109,867
RS,142,2021-02-15,2021-02-15,Eastern,Sinda,1,,,,,64110,867
RS,142,2021-02-15,2021-02-15,North-Western,Solwezi,22,,,,,64132,867
RS,143,2021-02-16,2021-02-16,Central,-,,1,,,,64132,868
RS,143,2021-02-16,2021-02-16,Copperbelt,-,,3,,,,64132,871
RS,143,2021-02-16,2021-02-16,Eastern,-,,4,,,,64132,875
RS,143,2021-02-16,2021-02-16,Luapula,-,,2,,,,64132,877
RS,143,2021-02-16,2021-02-16,Lusaka,-,,1,,,,64132,878
RS,143,2021-02-16,2021-02-16,Muchinga,-,,1,,,,64132,879
RS,143,2021-02-16,2021-02-16,North-Western,-,,3,,,,64132,882
RS,143,2021-02-16,2021-02-16,Muchinga,Chama,3,,,,,64135,882
RS,143,2021-02-16,2021-02-16,North-Western,Chavuma,3,,,,,64138,882
RS,143,2021-02-16,2021-02-16,Central,Chibombo,1,,,,,64139,882
RS,143,2021-02-16,2021-02-16,Copperbelt,Chililabombwe,2,,,,,64141,882
RS,143,2021-02-16,2021-02-16,Copperbelt,Chingola,4,,,,,64145,882
RS,143,2021-02-16,2021-02-16,Muchinga,Chinsali,6,,,,,64151,882
RS,143,2021-02-16,2021-02-16,Lusaka,Chirundu,1,,,,,64152,882
RS,143,2021-02-16,2021-02-16,Lusaka,Chongwe,2,,,,,64154,882
RS,143,2021-02-16,2021-02-16,Muchinga,Isoka,2,,,,,64156,882
RS,143,2021-02-16,2021-02-16,North-Western,Kabompo,9,,,,,64165,882
RS,143,2021-02-16,2021-02-16,Central,Kabwe,33,,,,,64198,882
RS,143,2021-02-16,2021-02-16,Lusaka,Kafue,18,,,,,64216,882
RS,143,2021-02-16,2021-02-16,Western,Kalabo,1,,,,,64217,882
RS,143,2021-02-16,2021-02-16,Southern,Kalomo,2,,,,,64219,882
RS,143,2021-02-16,2021-02-16,North-Western,Kalumbila,8,,,,,64227,882
RS,143,2021-02-16,2021-02-16,Muchinga,Kanchibiya,2,,,,,64229,882
RS,143,2021-02-16,2021-02-16,Central,Kapiri Mposhi,13,,,,,64242,882
RS,143,2021-02-16,2021-02-16,Northern,Kaputa,1,,,,,64243,882
RS,143,2021-02-16,2021-02-16,Northern,Kasama,13,,,,,64256,882
RS,143,2021-02-16,2021-02-16,North-Western,Kasempa,5,,,,,64261,882
RS,143,2021-02-16,2021-02-16,Southern,Kazungula,9,,,,,64270,882
RS,143,2021-02-16,2021-02-16,Copperbelt,Kitwe,23,,,,,64293,882
RS,143,2021-02-16,2021-02-16,Southern,Livingstone,6,,,,,64299,882
RS,143,2021-02-16,2021-02-16,Western,Luampa,1,,,,,64300,882
RS,143,2021-02-16,2021-02-16,Lusaka,Luangwa,1,,,,,64301,882
RS,143,2021-02-16,2021-02-16,Copperbelt,Lufwanyama,11,,,,,64312,882
RS,143,2021-02-16,2021-02-16,Lusaka,Lusaka,123,,,,,64435,882
RS,143,2021-02-16,2021-02-16,Northern,Luwingu,4,,,,,64439,882
RS,143,2021-02-16,2021-02-16,Muchinga,Mafinga,1,,,,,64440,882
RS,143,2021-02-16,2021-02-16,Southern,Mazabuka,3,,,,,64443,882
RS,143,2021-02-16,2021-02-16,Northern,Mbala,15,,,,,64458,882
RS,143,2021-02-16,2021-02-16,Central,Mkushi,10,,,,,64468,882
RS,143,2021-02-16,2021-02-16,Western,Mongu,1,,,,,64469,882
RS,143,2021-02-16,2021-02-16,Muchinga,Mpika,23,,,,,64492,882
RS,143,2021-02-16,2021-02-16,Northern,Mporokoso,2,,,,,64494,882
RS,143,2021-02-16,2021-02-16,Northern,Mpulungu,10,,,,,64504,882
RS,143,2021-02-16,2021-02-16,Northern,Mungwi,6,,,,,64510,882
RS,143,2021-02-16,2021-02-16,Muchinga,Nakonde,60,,,,,64570,882
RS,143,2021-02-16,2021-02-16,Southern,Namwala,7,,,,,64577,882
RS,143,2021-02-16,2021-02-16,Copperbelt,Ndola,52,,,,,64629,882
RS,143,2021-02-16,2021-02-16,Western,Nkeyema,1,,,,,64630,882
RS,143,2021-02-16,2021-02-16,Northern,Nsama,2,,,,,64632,882
RS,143,2021-02-16,2021-02-16,Western,Senanga,2,,,,,64634,882
RS,143,2021-02-16,2021-02-16,Northern,Senga Hill,7,,,,,64641,882
RS,143,2021-02-16,2021-02-16,Central,Serenje,4,,,,,64645,882
RS,143,2021-02-16,2021-02-16,Western,Sesheke,2,,,,,64647,882
RS,143,2021-02-16,2021-02-16,Western,Shang’ombo,2,,,,,64649,882
RS,143,2021-02-16,2021-02-16,Muchinga,Shiwamg'andu,2,,,,,64651,882
RS,143,2021-02-16,2021-02-16,Southern,Siavonga,1,,,,,64652,882
RS,143,2021-02-16,2021-02-16,Western,Sikongo,1,,,,,64653,882
RS,143,2021-02-16,2021-02-16,Southern,Sinazongwe,6,,,,,64659,882
RS,143,2021-02-16,2021-02-16,North-Western,Solwezi,45,,,,,64704,882
RS,143,2021-02-16,2021-02-16,Southern,Zimba,3,,,,,64707,882
RS,144,2021-02-17,2021-02-17,Copperbelt,-,,4,,,,64707,886
RS,144,2021-02-17,2021-02-17,Eastern,-,,1,,,,64707,887
RS,144,2021-02-17,2021-02-17,Lusaka,-,,2,,,,64707,889
RS,144,2021-02-17,2021-02-17,Northern,-,,2,,,,64707,891
RS,144,2021-02-17,2021-02-17,Eastern,Chadiza,15,,,,,64722,891
RS,144,2021-02-17,2021-02-17,Muchinga,Chama,1,,,,,64723,891
RS,144,2021-02-17,2021-02-17,Eastern,Chasefu,2,,,,,64725,891
RS,144,2021-02-17,2021-02-17,North-Western,Chavuma,2,,,,,64727,891
RS,144,2021-02-17,2021-02-17,Central,Chibombo,25,,,,,64752,891
RS,144,2021-02-17,2021-02-17,Luapula,Chiengi,3,,,,,64755,891
RS,144,2021-02-17,2021-02-17,Copperbelt,Chililabombwe,4,,,,,64759,891
RS,144,2021-02-17,2021-02-17,Eastern,Chipangali,58,,,,,64817,891
RS,144,2021-02-17,2021-02-17,Eastern,Chipata,43,,,,,64860,891
RS,144,2021-02-17,2021-02-17,Central,Chisamba,1,,,,,64861,891
RS,144,2021-02-17,2021-02-17,Southern,Choma,15,,,,,64876,891
RS,144,2021-02-17,2021-02-17,Southern,Gwembe,2,,,,,64878,891
RS,144,2021-02-17,2021-02-17,Muchinga,Isoka,1,,,,,64879,891
RS,144,2021-02-17,2021-02-17,Central,Itezhi-Tezhi,68,,,,,64947,891
RS,144,2021-02-17,2021-02-17,North-Western,Kabompo,4,,,,,64951,891
RS,144,2021-02-17,2021-02-17,Central,Kabwe,28,,,,,64979,891
RS,144,2021-02-17,2021-02-17,Lusaka,Kafue,6,,,,,64985,891
RS,144,2021-02-17,2021-02-17,Western,Kalabo,1,,,,,64986,891
RS,144,2021-02-17,2021-02-17,Southern,Kalomo,34,,,,,65020,891
RS,144,2021-02-17,2021-02-17,North-Western,Kalumbila,8,,,,,65028,891
RS,144,2021-02-17,2021-02-17,Northern,Kaputa,4,,,,,65032,891
RS,144,2021-02-17,2021-02-17,Northern,Kasama,9,,,,,65041,891
RS,144,2021-02-17,2021-02-17,North-Western,Kasempa,4,,,,,65045,891
RS,144,2021-02-17,2021-02-17,Eastern,Kasenengwa,2,,,,,65047,891
RS,144,2021-02-17,2021-02-17,Eastern,Katete,22,,,,,65069,891
RS,144,2021-02-17,2021-02-17,Luapula,Kawambwa,1,,,,,65070,891
RS,144,2021-02-17,2021-02-17,Southern,Kazungula,5,,,,,65075,891
RS,144,2021-02-17,2021-02-17,Copperbelt,Kitwe,2,,,,,65077,891
RS,144,2021-02-17,2021-02-17,Central,Liteta,2,,,,,65079,891
RS,144,2021-02-17,2021-02-17,Southern,Livingstone,7,,,,,65086,891
RS,144,2021-02-17,2021-02-17,Western,Luampa,1,,,,,65087,891
RS,144,2021-02-17,2021-02-17,Lusaka,Luangwa,1,,,,,65088,891
RS,144,2021-02-17,2021-02-17,Central,Luano,5,,,,,65093,891
RS,144,2021-02-17,2021-02-17,Copperbelt,Luanshya,9,,,,,65102,891
RS,144,2021-02-17,2021-02-17,Copperbelt,Lufwanyama,7,,,,,65109,891
RS,144,2021-02-17,2021-02-17,Eastern,Lundazi,6,,,,,65115,891
RS,144,2021-02-17,2021-02-17,Lusaka,Lusaka,111,,,,,65226,891
RS,144,2021-02-17,2021-02-17,Northern,Luwingu,3,,,,,65229,891
RS,144,2021-02-17,2021-02-17,Muchinga,Mafinga,9,,,,,65238,891
RS,144,2021-02-17,2021-02-17,Luapula,Mansa,53,,,,,65291,891
RS,144,2021-02-17,2021-02-17,Southern,Mazabuka,29,,,,,65320,891
RS,144,2021-02-17,2021-02-17,Northern,Mbala,10,,,,,65330,891
RS,144,2021-02-17,2021-02-17,Central,Mkushi,14,,,,,65344,891
RS,144,2021-02-17,2021-02-17,Western,Mongu,3,,,,,65347,891
RS,144,2021-02-17,2021-02-17,Southern,Monze,16,,,,,65363,891
RS,144,2021-02-17,2021-02-17,Muchinga,Mpika,12,,,,,65375,891
RS,144,2021-02-17,2021-02-17,Northern,Mporokoso,2,,,,,65377,891
RS,144,2021-02-17,2021-02-17,Northern,Mpulungu,6,,,,,65383,891
RS,144,2021-02-17,2021-02-17,Copperbelt,Mufulira,2,,,,,65385,891
RS,144,2021-02-17,2021-02-17,North-Western,Mufumbwe,7,,,,,65392,891
RS,144,2021-02-17,2021-02-17,Northern,Mungwi,4,,,,,65396,891
RS,144,2021-02-17,2021-02-17,Luapula,Mwansabombwe,7,,,,,65403,891
RS,144,2021-02-17,2021-02-17,North-Western,Mwinilunga,9,,,,,65412,891
RS,144,2021-02-17,2021-02-17,Muchinga,Nakonde,11,,,,,65423,891
RS,144,2021-02-17,2021-02-17,Southern,Namwala,2,,,,,65425,891
RS,144,2021-02-17,2021-02-17,Luapula,Nchelenge,6,,,,,65431,891
RS,144,2021-02-17,2021-02-17,Copperbelt,Ndola,6,,,,,65437,891
RS,144,2021-02-17,2021-02-17,Eastern,Nyimba,4,,,,,65441,891
RS,144,2021-02-17,2021-02-17,Southern,Pemba,6,,,,,65447,891
RS,144,2021-02-17,2021-02-17,Eastern,Petauke,25,,,,,65472,891
RS,144,2021-02-17,2021-02-17,Lusaka,Rufunsa,7,,,,,65479,891
RS,144,2021-02-17,2021-02-17,Northern,Senga Hill,15,,,,,65494,891
RS,144,2021-02-17,2021-02-17,Central,Serenje,1,,,,,65495,891
RS,144,2021-02-17,2021-02-17,Western,Sesheke,2,,,,,65497,891
RS,144,2021-02-17,2021-02-17,Southern,Sinazongwe,2,,,,,65499,891
RS,144,2021-02-17,2021-02-17,Eastern,Sinda,2,,,,,65501,891
RS,144,2021-02-17,2021-02-17,North-Western,Solwezi,23,,,,,65524,891
RS,144,2021-02-17,2021-02-17,Eastern,Vubwi,32,,,,,65556,891
RS,144,2021-02-17,2021-02-17,North-Western,Zambezi,3,,,,,65559,891
RS,144,2021-02-17,2021-02-17,Southern,Zimba,2,,,,,65561,891
RS,145,2021-02-18,2021-02-18,Copperbelt,-,,5,,,,65561,896
RS,145,2021-02-18,2021-02-18,Lusaka,-,,1,,,,65561,897
RS,145,2021-02-18,2021-02-18,North-Western,-,,2,,,,65561,899
RS,145,2021-02-18,2021-02-18,Eastern,Chadiza,3,,,,,65564,899
RS,145,2021-02-18,2021-02-18,Muchinga,Chama,2,,,,,65566,899
RS,145,2021-02-18,2021-02-18,North-Western,Chavuma,3,,,,,65569,899
RS,145,2021-02-18,2021-02-18,Luapula,Chembe,2,,,,,65571,899
RS,145,2021-02-18,2021-02-18,Central,Chibombo,5,,,,,65576,899
RS,145,2021-02-18,2021-02-18,Luapula,Chienge,5,,,,,65581,899
RS,145,2021-02-18,2021-02-18,Southern,Chikankata,7,,,,,65588,899
RS,145,2021-02-18,2021-02-18,Copperbelt,Chililabombwe,2,,,,,65590,899
RS,145,2021-02-18,2021-02-18,Northern,Chilubi,20,,,,,65610,899
RS,145,2021-02-18,2021-02-18,Muchinga,Chinsali,9,,,,,65619,899
RS,145,2021-02-18,2021-02-18,Eastern,Chipata,32,,,,,65651,899
RS,145,2021-02-18,2021-02-18,Lusaka,Chirundu,2,,,,,65653,899
RS,145,2021-02-18,2021-02-18,Southern,Choma,5,,,,,65658,899
RS,145,2021-02-18,2021-02-18,Southern,Gwembe,1,,,,,65659,899
RS,145,2021-02-18,2021-02-18,Central,Itezhi-Tezhi,15,,,,,65674,899
RS,145,2021-02-18,2021-02-18,North-Western,Kabompo,7,,,,,65681,899
RS,145,2021-02-18,2021-02-18,Lusaka,Kafue,1,,,,,65682,899
RS,145,2021-02-18,2021-02-18,Southern,Kalomo,3,,,,,65685,899
RS,145,2021-02-18,2021-02-18,North-Western,Kalumbila,2,,,,,65687,899
RS,145,2021-02-18,2021-02-18,Central,Kapiri Mposhi,6,,,,,65693,899
RS,145,2021-02-18,2021-02-18,Northern,Kaputa,3,,,,,65696,899
RS,145,2021-02-18,2021-02-18,Northern,Kasama,30,,,,,65726,899
RS,145,2021-02-18,2021-02-18,North-Western,Kasempa,7,,,,,65733,899
RS,145,2021-02-18,2021-02-18,Eastern,Kasenengwa,12,,,,,65745,899
RS,145,2021-02-18,2021-02-18,Eastern,Katete,11,,,,,65756,899
RS,145,2021-02-18,2021-02-18,Luapula,Kawambwa,3,,,,,65759,899
